Close (BNB),Volume (BNB),Close (BTC),Volume (BTC),Close (USDT),Volume (USDT),Close (ETH),Volume (ETH)
279.3580322265625,4544623650,56008.55078125,57295577614,1.000525951385498,94996172814,1799.166259765625,25154173185
289.7908020019531,4676132222,57805.12109375,56772343595,1.0005830526351929,93576067866,1826.1949462890625,24013132909
263.6858215332031,3960814749,57332.08984375,55689944702,1.0003429651260376,99392797660,1772.1024169921875,22435821312
276.1047058105469,2903774859,61243.0859375,60669829814,0.999845027923584,105301861825,1924.6854248046875,25014689475
264.6367492675781,2044273970,59302.31640625,43901225564,0.9997910261154176,83527066354,1854.5643310546875,19344589211
254.66082763671875,2488528410,55907.19921875,66419369890,1.0003739595413208,110958014435,1791.7022705078125,26244738810
258.1006774902344,2425543830,56804.90234375,59749798599,1.0000580549240112,101176062799,1806.9718017578125,23828509590
269.8548583984375,2271426252,58870.89453125,60258313191,0.9990829825401306,94297363539,1823.4493408203125,24512917348
261.7048034667969,2445995134,57858.921875,55746041000,1.0009249448776243,87360030730,1782.8551025390625,23263845504
264.05743408203125,1873443830,58346.65234375,49063873786,1.0026320219039917,78992617747,1817.6241455078125,21249297710
264.7416687011719,2004752539,58313.64453125,50361731222,1.0022300481796265,78910215980,1812.6346435546875,22677674970
264.8861694335937,1718563711,57523.421875,51943414539,1.0012799501419067,75434025575,1788.217041015625,22977404620
255.9001922607422,2323911466,54529.14453125,56521454974,1.0018110275268557,86052511859,1691.333984375,23599296129
255.68966674804688,2010488139,54738.9453125,56435023914,1.001194953918457,87718238071,1678.650146484375,21998237965
249.85137939453125,2385752951,52774.265625,70567223787,1.0013010501861572,97177670255,1593.4134521484375,31228051473
234.88543701171875,2314734091,51704.16015625,67999812841,1.0010160207748413,97273950074,1595.3592529296875,29650328701
255.1045684814453,2099285452,55137.3125,56652197978,1.001222014427185,82935770974,1702.842041015625,22548516548
269.1023254394531,2457659540,55973.51171875,47266542233,1.000601053237915,73586222744,1716.49462890625,18102277710
269.1912841796875,2527142069,55950.74609375,47686580918,1.0006070137023926,69313550904,1691.35595703125,16599472938
275.2146301269531,2067448661,57750.19921875,57625587027,0.9997590184211732,80873581836,1819.6849365234373,22796570548
311.4264831542969,4039620710,58917.69140625,54414116432,1.0008959770202637,82702790409,1846.03369140625,22512781703
302.0634460449219,3545493416,58918.83203125,65520826225,1.0000200271606443,111253962206,1918.362060546875,30226902621
335.212890625,3718677616,59095.80859375,61669163792,1.0004639625549316,108310288784,1977.27685546875,30914259795
339.0077209472656,3950524039,59384.3125,58727860620,1.0005760192871094,103736039046,2143.2255859375,34862511022
323.1335144042969,2953164849,57603.890625,59641344484,1.003085017204285,109584392991,2028.4224853515625,32011518871
351.6243896484375,3200674446,58758.5546875,50749662970,1.0034019947052002,99459708393,2093.122802734375,26006501902
367.7724914550781,4073047973,59057.87890625,60706272115,1.0002540349960327,132303093446,2107.88720703125,28889391170
403.59075927734375,5277448222,58192.359375,66058027988,1.0016800165176392,145941395057,2118.37890625,29222865881
374.6588134765625,5976362849,56048.9375,75645303584,1.0018550157546997,161005666625,1971.0772705078125,36116271935
418.0383911132813,4550316562,58323.953125,53053855641,1.0001670122146606,100309980611,2088.57373046875,25312956529
453.178466796875,4701175013,58245.00390625,46655208546,1.0010980367660522,86500025530,2072.10888671875,19812472092
472.5603332519531,6160670397,59793.234375,58238470525,1.0004689693450928,111560200798,2135.942138671875,24986243611
525.3855590820312,5697422904,60204.96484375,46280252580,1.0021770000457764,100277986732,2157.656982421875,19692836132
598.72265625,14436315725,59893.453125,51828688519,0.9999369978904724,106711464727,2139.353271484375,21727936609
549.5865478515625,9433830832,63503.45703125,69983454362,0.9992750287055968,137132738350,2299.187744140625,29456642939
549.5918579101562,7452346448,63109.6953125,77451779687,1.0015900135040283,172073450566,2435.10498046875,35592822986
542.632080078125,4608061831,63314.01171875,60954381579,1.000877022743225,134206127794,2519.1162109375,32325606817
510.2201843261719,6886285728,61572.7890625,84293007468,1.0023449659347534,232378434390,2431.946533203125,36196928256
520.416748046875,5195399091,60683.8203125,66138759198,1.0115300416946411,178501336545,2344.89501953125,32349808978
481.03424072265625,6711806048,56216.18359375,97468872758,1.0001039505004885,226468468195,2237.136962890625,50696368718
505.0929260253906,7141301320,55724.265625,65344865159,0.9998649954795836,169646878924,2166.188720703125,34060654971
587.0291137695312,9330924061,56473.03125,67849323955,0.9999380111694336,171214521691,2330.2109375,39433483315
546.0235595703125,8456300946,53906.08984375,54926612466,0.9999319911003112,130529572776,2364.751708984375,38899067643
506.0130004882813,8342960849,51762.2734375,74798630778,1.0000900030136108,166853483576,2403.53515625,53575904724
526.5652465820312,8893557870,51093.65234375,86668667320,1.0001620054244995,200928310345,2363.586181640625,55413933925
496.4150695800781,4070234640,50050.8671875,49014494781,0.999908983707428,105265165685,2211.625732421875,31854226936
505.0770568847656,3419309603,49004.25390625,46117114240,0.9999340176582336,91733321074,2316.0595703125,31814355546
534.5776977539062,4072866875,54021.75390625,58284039825,1.000041961669922,114746493323,2534.481689453125,35208325408
568.4705200195312,4050720272,55033.1171875,49448222757,1.0000619888305664,100848882802,2662.865234375,32275969215
562.632568359375,3648784689,54824.703125,48000572955,1.000051975250244,107174178546,2746.380126953125,34269031076
599.70654296875,6585918998,53555.109375,46088929780,0.999966025352478,93716158086,2756.876953125,32578127990
624.08056640625,5741358048,57750.17578125,52395931985,1.0000089406967163,99120376275,2773.20703125,29777179889
619.3472290039062,4065705136,57828.05078125,42836427360,1.0001109838485718,93561408428,2945.892822265625,28726205272
622.1010131835938,3765184551,56631.078125,38177405335,1.0001319646835327,87140031400,2952.05615234375,28032013047
675.68408203125,5274868721,57200.29296875,51713139031,1.0001649856567385,115365514515,3431.086181640625,49174290212
611.2003173828125,5728175230,53333.5390625,68564706967,0.9999510049819946,184507815469,3253.62939453125,62402045158
651.6627197265625,4248449283,57424.0078125,69241316747,0.999875009059906,194666058568,3522.783203125,48334198383
633.2803955078125,3975000211,56396.515625,69523285106,1.000169038772583,209142160582,3490.88037109375,44300394788
624.5632934570312,3658116306,57356.40234375,68434023376,1.0001660585403442,195953903780,3484.72900390625,39607240515
646.100830078125,3910931715,58803.77734375,65382980634,1.0000779628753662,154970468014,3902.647705078125,50208491286
662.2285766601562,4321052943,58232.31640625,65906690347,1.0000580549240112,177124716916,3928.8447265625,50568290278
631.3519897460938,5157435389,55859.796875,71776546298,1.0001369714736938,196654261473,3952.2939453125,62691789007
672.3339233398438,4865455319,56704.57421875,61308396325,0.9999669790267944,175304543466,4168.701171875,52679737865
588.1851806640625,4311561442,49150.53515625,75215403907,0.9999930262565612,179881127372,3785.8486328125,69023382175
571.4345092773438,7417114170,49716.19140625,96721152926,0.9998679757118224,238503239903,3715.1484375,78398214539
603.1282958984375,3735474448,49880.53515625,55737497453,0.9999650120735168,157669573391,4079.057373046875,48174271215
563.0416870117188,3480395174,46760.1875,59161047474,0.9998229742050172,160240116663,3638.1220703125,42422321751
562.829833984375,4047395255,46456.05859375,64047871555,0.9999750256538392,156189820298,3587.506103515625,47359478734
511.9643859863281,5123430659,43537.51171875,74903638450,0.9998019933700562,174105627753,3282.397705078125,54061732774
508.0223083496094,3548216902,42909.40234375,56187365084,1.0006799697875977,139497732905,3380.070068359375,40416525218
339.0254821777344,8779943654,37002.44140625,126358098747,1.0016160011291504,279067455600,2460.67919921875,84482912776
393.6127624511719,7093839295,40782.73828125,88281943359,1.001852035522461,203389167819,2784.294189453125,67610826680
326.2963256835937,6291181865,37304.69140625,82051616861,1.0018880367279053,175788781082,2430.621337890625,53774070802
299.50408935546875,3871242832,37536.6328125,57377273240,1.0015549659729004,123183907998,2295.70556640625,42089937660
262.9456787109375,5336233746,34770.58203125,78469274361,1.0016740560531616,166357484552,2109.579833984375,56005721977
345.30963134765625,6066277282,38705.98046875,67359584098,1.001471996307373,150726607629,2643.591064453125,53697121740
344.1139831542969,5656677341,38402.22265625,56211915803,1.00114905834198,133337899988,2706.62890625,49558333256
379.8543090820313,4502557689,39294.19921875,51346735160,1.0017659664154053,115346863805,2888.69873046875,42499766020
367.6557922363281,3965850350,38436.96875,43210968721,1.0009909868240356,98115089359,2736.488525390625,33373635283
329.8799133300781,4482824807,35697.60546875,55200191952,1.0004810094833374,114444985848,2419.90625,39999114805
305.0521545410156,3070017878,34616.06640625,45231013335,1.000391960144043,93338666927,2279.51416015625,33773720220
325.7840270996094,3246314973,35678.12890625,31646080921,1.0000629425048828,76081689608,2390.305419921875,25876619428
354.329345703125,3865691845,37332.85546875,39009847639,1.0005329847335815,87983357586,2714.9453125,31007383150
362.7946472167969,3425775257,36684.92578125,34639423297,1.0001089572906494,84110288079,2633.518310546875,27363223090
401.2623291015625,4486850584,37575.1796875,33070867190,1.0005500316619873,80399629557,2706.125,27723267359
427.8079223632813,4370188399,39208.765625,35460750427,1.0005710124969482,79950612936,2855.12646484375,30038207402
391.3953247070313,4951450795,36894.40625,41831090187,1.0010379552841189,92563710563,2688.195068359375,34173841611
390.4318542480469,3956143113,35551.95703125,35959473399,1.0003130435943604,74062610826,2630.576904296875,30496672724
393.8202209472656,2101917655,35862.37890625,28913440585,1.0008399486541748,54108953419,2715.0927734375,25311639414
357.3102111816406,2927240962,33560.70703125,33683936663,1.0007890462875366,70487554952,2590.26318359375,30600111277
354.0013732910156,4491122307,33472.6328125,49902050442,1.001189947128296,96727203765,2517.438720703125,41909736778
375.7346801757813,3543408536,37345.12109375,53972919008,1.0005719661712646,92231696007,2608.26708984375,36075832186
352.1831970214844,2505012942,36702.59765625,43576032854,1.0007380247116089,72706032485,2471.5185546875,28753626390
345.9336853027344,2269923678,37334.3984375,38699736985,1.0005110502243042,62233050872,2353.768798828125,24832564195
343.74102783203125,2146761411,35552.515625,37924228550,1.001139998435974,62020661713,2372.484375,25724364410
366.6489562988281,2171880359,39097.859375,40669112838,0.9997329711914062,62855843708,2508.3916015625,27092945370
368.7927551269531,2271215183,40218.4765625,43148914673,1.0006259679794312,64693139740,2537.89111328125,26964576331
373.566162109375,2246535807,40406.26953125,46420149185,1.0003770589828491,69666548571,2610.936767578125,29005279219
347.033447265625,1626149384,38347.0625,39211635100,1.0000230073928833,60779453764,2367.66357421875,24101926180
352.738525390625,1379161855,38053.50390625,37096670047,1.0007450580596924,55428282562,2372.001953125,21871633186
336.8096923828125,1613940591,35787.24609375,36200887275,1.001749038696289,58250506049,2231.733154296875,22752818388
335.7128295898437,1140833816,35615.87109375,31207279719,1.001451015472412,48324762375,2178.4990234375,18765854896
340.06719970703125,1756674565,35698.296875,36664034054,1.0008749961853027,57176763747,2246.364501953125,22535930423
270.98443603515625,2911962314,31676.693359375,52809038594,1.0000890493392944,90616591970,1888.447509765625,33745173825
261.8180847167969,4089344405,32505.66015625,58964353058,1.0010019540786743,101175206595,1874.9500732421875,35547251725
294.49029541015625,3170293549,33723.02734375,46317108925,1.0007460117340088,78451207170,1989.736328125,28408659206
308.39703369140625,2323626593,34662.4375,33123368116,1.0001490116119385,54635236494,1988.456298828125,20272845769
281.62091064453125,2317971593,31637.779296875,40230904226,0.999845027923584,66436810480,1813.21728515625,22774334998
279.43804931640625,1921847994,32186.27734375,38585385521,1.0012140274047852,60323833680,1829.2392578125,20637542361
290.5670166015625,1521388056,34649.64453125,35511640894,1.000641942024231,53158745469,1978.8946533203125,19885474742
289.5341186523437,1722578691,34434.3359375,33892523752,0.9999279975891112,56773812735,2079.657470703125,25514602841
300.2115478515625,1946428384,35867.77734375,37901460044,1.0000239610671997,64868482234,2160.768310546875,24815124419
303.2958679199219,1903538448,35040.8359375,34059036099,1.000216007232666,62591206838,2274.547607421875,25828056268
288.2184143066406,1357794786,33572.1171875,37838957079,1.0002260208129885,54577458289,2113.60546875,29061701793
287.423095703125,1133632645,33897.046875,38728974942,1.0000330209732056,45626594041,2150.040283203125,31796212554
298.23712158203125,1113777297,34668.546875,24383958643,0.9999560117721558,41194990425,2226.1142578125,17433361641
307.7320861816406,1387395766,35287.78125,24924307911,0.9995009899139404,43066655708,2321.72412109375,18787107473
302.37799072265625,1504869977,33746.00390625,26721554282,1.0006669759750366,47215849676,2198.58251953125,20103794829
320.934814453125,2203265498,34235.1953125,26501259870,1.0000900030136108,51054194253,2324.679443359375,20891861314
327.5224609375,2067233169,33855.328125,24796027477,1.000707983970642,50370827531,2315.161865234375,22398345285
310.4271240234375,1883785090,32877.37109375,29910396946,0.9998999834060668,54546974469,2120.0263671875,23188123689
316.4845275878906,1358583891,33798.01171875,27436021028,0.9996389746665956,48513127150,2146.6923828125,23029574602
316.14013671875,1179686219,33520.51953125,22971873468,0.9999799728393556,39811881630,2111.403564453125,17581542471
322.0316467285156,1189805384,34240.1875,20108729370,1.0002249479293823,33700882503,2139.664794921875,14705386138
316.32818603515625,1614469810,33155.84765625,24321499537,1.000270962715149,40963905755,2036.7210693359373,17768129077
308.8111572265625,1231759805,32702.025390625,19120856669,0.9998999834060668,40689021551,1940.083984375,16621628658
309.4063720703125,1646743038,32822.34765625,21376531210,1.0001349449157717,45371034562,1994.331298828125,17342819679
315.2440185546875,2242114046,31780.73046875,21300524237,0.9999470114707948,45208496773,1911.1756591796875,15688092552
302.985595703125,1688212208,31421.5390625,23699476918,1.0003730058670044,45730099926,1880.3829345703125,14884569147
300.4979248046875,1298507379,31533.068359375,18895018942,1.0005520582199097,39163445316,1898.8251953125,13364282076
302.4804992675781,1254819647,31796.810546875,18787986667,1.00062096118927,36385511871,1895.5521240234373,13791868728
280.01861572265625,1514754521,30817.83203125,20434789545,1.0000929832458496,40152920396,1817.296630859375,14157735481
264.7823791503906,1819454491,29807.34765625,23148267245,1.000296950340271,45790527475,1787.5107421875,17368597636
292.5313720703125,1957623339,32110.693359375,28203024559,1.0002659559249878,57772259331,1990.9708251953125,21253359756
293.6411437988281,1495118544,32313.10546875,19555230518,1.0002169609069824,45353041839,2025.2027587890625,17495480331
299.2829895019531,1849700307,33581.55078125,22552046192,1.0003260374069214,48879632451,2124.776611328125,16200392492
302.0718688964844,1644709273,34292.4453125,21664706865,1.0006979703903198,51306998692,2189.21875,16057446601
302.4361572265625,1351522797,35350.1875,20856685287,1.000162959098816,45864253744,2191.373779296875,14566483636
304.4782409667969,2572081528,37337.53515625,51022126212,1.0002540349960327,92450192578,2233.36669921875,29614324233
313.60260009765625,1870220991,39406.94140625,35097370560,1.0001319646835327,67906963431,2298.33349609375,23067480378
313.4286499023437,1626648048,39995.90625,38702404695,1.000116944313049,64211172842,2296.54541015625,18991302378
316.7494506835937,1384576144,40008.421875,27167146027,1.0002779960632324,49910679856,2380.956787109375,16313373113
322.90936279296875,1588918308,42235.546875,33072782960,1.0002830028533936,58525027371,2466.96142578125,20212848934
333.5495910644531,1717984015,41626.1953125,25802845343,1.0002720355987549,51394668827,2536.2099609375,18001710283
333.4840087890625,1788390755,39974.89453125,26688438115,1.0003410577774048,56095370226,2561.85205078125,22697987055
331.1031188964844,1348495243,39201.9453125,25595265436,1.000540018081665,51732217398,2610.1533203125,22162754104
322.74774169921875,1365471563,38152.98046875,26189830450,1.0003039836883545,53595668066,2502.349609375,22696753413
334.9187927246094,1279262186,39747.50390625,25372562724,1.0000940561294556,55269578265,2724.619873046875,25038698173
337.8738708496094,1551187442,40869.5546875,35185031017,1.0000970363616943,67359787062,2827.328857421875,31057928075
342.1369934082031,1623970506,42816.5,38226483046,1.0003819465637207,69278482398,2890.941650390625,26528577879
355.7413635253906,1903003766,44555.80078125,40030862141,1.0003859996795654,83779571867,3157.23876953125,33081467129
342.06475830078125,1547133821,43798.1171875,36302664750,1.0002490282058716,74286538738,3013.732666015625,28433638008
354.9668273925781,1648422571,46365.40234375,38734079049,1.0001529455184937,77735706184,3167.856201171875,31983260936
371.9543762207031,2150475826,45585.03125,33546019517,1.0003149509429932,74336970320,3141.691162109375,27605221710
391.7570495605469,2542670896,45593.63671875,34319709073,1.000535011291504,87167321396,3164.2451171875,26729035052
385.8189697265625,2217067872,44428.2890625,33723620826,1.0005420446395874,82791032054,3043.414306640625,25403699845
410.9448852539063,1724229835,47793.3203125,31744259539,1.0002599954605105,73792175888,3322.211669921875,23868866254
409.0344848632813,2023364348,47096.9453125,31211354442,1.0005860328674316,76879764304,3265.443359375,19860862133
414.5950317382813,1826134192,47047.00390625,30988958446,1.000643014907837,77556076133,3310.504150390625,22166205051
417.4708557128906,2620571467,46004.484375,32776876610,1.0004379749298096,84438013592,3156.509521484375,23080039949
401.9089050292969,2572609791,44695.359375,33451362600,1.0002189874649048,87487581579,3014.845947265625,25509056745
398.25146484375,2288117050,44801.1875,32194123075,1.000473976135254,79562378117,3020.08984375,21539248425
430.9888610839844,2549215331,46717.578125,37204312299,0.999684989452362,79535190853,3182.7021484375,19546290360
454.9363098144531,2451578694,49339.17578125,34706867452,1.0006680488586426,75007653647,3286.935302734375,20885619828
448.9202575683594,2120660728,48905.4921875,40585205312,1.0007100105285645,77546194009,3226.083984375,18113977628
449.0534973144531,1826865701,49321.65234375,25370975378,1.0008790493011477,63054090156,3242.115478515625,15983278460
499.8905944824219,3857489743,49546.1484375,34305053719,1.0008009672164917,78500144394,3319.25732421875,20511110509
471.595458984375,2978438301,47706.1171875,35361168834,1.000262975692749,82298987461,3172.456298828125,20131028906
502.7862548828125,3289398273,48960.7890625,32646349931,1.000359058380127,78253794427,3224.915283203125,18902728235
479.006103515625,3277913533,46942.21875,32666549568,1.0004299879074097,75138574324,3100.325439453125,17405668117
494.4986877441406,2563319587,49058.66796875,34511076995,1.0003550052642822,77373122984,3270.600830078125,18489602004
486.1969299316406,1676741698,48902.40234375,28568103401,1.000627040863037,62963190536,3244.4033203125,13709633698
480.2830200195313,1763538464,48829.83203125,25889650240,1.0012249946594238,61330496817,3227.002685546875,13296586731
459.4907531738281,2007036766,47054.984375,31847007016,1.000507950782776,72843224247,3224.374267578125,19306924485
464.4187316894531,2378049328,47166.6875,34730363427,1.0005290508270264,86200102965,3433.732666015625,27280502987
490.0687255859375,2303587593,48847.02734375,39139399125,1.0003210306167605,86157816302,3834.828125,30070890104
483.9210510253906,2324361979,49327.72265625,39508070319,1.0002809762954712,85187889141,3790.989990234375,24387397330
488.6047058105469,2051522050,50025.375,43206179619,1.0002199411392212,94333024390,3940.61474609375,26207765094
498.0784301757813,2310249697,49944.625,37471327794,1.000383973121643,84730751345,3887.828369140625,20806963328
504.619873046875,1899639214,51753.41015625,30322676319,1.0002609491348269,80204406658,3952.133544921875,18371468576
495.9250183105469,2206397359,52633.53515625,38884105426,0.9998720288276672,95052134923,3928.37939453125,18674691198
417.5087890625,4471687569,46811.12890625,65210059683,1.000493049621582,163058669007,3426.394287109375,39131346397
415.1131591796875,2940929033,46091.390625,49007762488,1.0002399682998655,126616185419,3497.315185546875,31738430771
421.27001953125,2392139922,46391.421875,38672657013,1.0001460313796997,99828369723,3427.340087890625,24118055831
401.6217956542969,2306735739,44883.91015625,39154666597,1.0003199577331543,96977805029,3211.505859375,22355974097
405.5273742675781,1567255682,45201.45703125,34499835245,1.000978946685791,77837822625,3270.278076171875,18627122934
416.6832275390625,1671909230,46063.26953125,27881980161,0.9996979832649232,73080229538,3410.134521484375,16810411424
399.0634460449219,2194763765,44963.07421875,40969943253,1.0002349615097046,97652941470,3285.51171875,22721552948
414.2362365722656,1598465255,47092.4921875,38652152880,1.0004810094833374,77354384513,3429.169677734375,19125420848
431.4230346679688,1838828414,48176.34765625,30484496466,1.0004600286483765,67018323452,3615.28271484375,17548551804
424.6492309570313,1720989872,47783.359375,31764293754,1.0004509687423706,76304339417,3571.294921875,20093903064
406.6328125,1516642578,47267.51953125,28727713711,0.9996479749679564,67211526457,3398.538818359375,17722363229
410.8092956542969,1310349981,48278.36328125,28575630451,0.999472975730896,60077519832,3432.018310546875,15995220233
408.4716491699219,1243314915,47260.21875,26967722648,1.0004420280456543,55435472929,3329.447998046875,14257609743
361.9659118652344,2344102082,42843.80078125,43909845642,0.9999160170555116,100128036827,2958.993408203125,27371684581
344.5346069335937,2045164899,40693.67578125,48701090088,1.0000879764556885,97283217005,2764.43115234375,30405062665
379.4403381347656,1678913732,43574.5078125,38139709246,1.000040054321289,80708278656,3077.867919921875,23742102645
383.8204040527344,1576382603,44895.09765625,34244064430,1.000507950782776,71255677560,3155.523681640625,18516291047
355.3162841796875,2081157733,42839.75,42839345714,1.0008200407028198,93076113024,2931.669189453125,25595422789
349.8800964355469,1388464569,42716.59375,31604717236,1.0009889602661133,66583739947,2925.565673828125,18932786754
344.1817626953125,1958526741,43208.5390625,30661222077,1.000725030899048,78196884599,3062.265380859375,21172766310
336.19122314453125,1507056912,42235.73046875,30980029059,1.000512957572937,70088186310,2934.138916015625,19164053681
333.0325927734375,1294330921,41034.54296875,30214940550,1.000298023223877,66373042997,2807.296630859375,16895079070
367.9895935058594,2385693434,41564.36328125,30602359905,1.0002820491790771,64767185195,2853.143310546875,15763456158
387.0573425292969,1796235646,43790.89453125,31141681925,1.000154972076416,65935536533,3001.678955078125,17661065099
421.6431884765625,2162493378,48116.94140625,42850641582,1.000177979469299,81411630527,3307.51611328125,22307625573
428.0983276367188,1740937420,47711.48828125,30614346492,1.00028395652771,67747297412,3391.6943359375,19202671704
430.5088195800781,1470899248,48199.953125,26638115879,1.0002009868621826,61784201197,3418.358642578125,15516566862
425.7489013671875,1647171955,49112.90234375,33383173002,0.9998379945755004,74166327976,3380.089111328125,17747154101
442.7061462402344,1526827785,51514.8125,35873904236,1.000440001487732,76210707722,3518.5185546875,16632591670
435.4013671875,2006344571,55361.44921875,49034730168,1.0003169775009155,96553805180,3580.56201171875,21855226591
438.7617492675781,1962989705,53805.984375,36807860413,1.0003750324249268,91580420731,3587.974853515625,19090322927
419.10205078125,2678048368,53967.84765625,34800873924,1.000115990638733,79865522045,3563.75927734375,16222029488
421.5494689941406,1404867667,54968.22265625,32491211414,1.0000460147857666,67391135102,3575.716796875,12707036942
405.0693054199219,1437068558,54771.578125,39527792364,1.0010180473327637,69927661418,3425.852783203125,16171746693
413.4562072753906,1473121389,57484.7890625,42637331698,1.0006959438323977,75741431317,3545.35400390625,18579189588
443.8675231933594,3142304145,56041.05859375,41083758949,1.0000959634780884,73275476508,3492.5732421875,18109578443
470.7496948242188,5149146903,57401.09765625,41684252783,1.0000970363616943,78117249743,3606.20166015625,16211275589
472.02239990234375,2486819344,57321.5234375,36615791366,1.000033974647522,68955958208,3786.01416015625,19443499909
473.70263671875,2804538828,61593.94921875,51780081801,0.9991520047187804,89456766433,3862.634765625,20966841512
465.6424560546875,1904086807,60892.1796875,34250964237,1.000040054321289,65419462010,3830.382080078125,16578095629
470.6255493164063,1646437501,61553.6171875,29032367511,1.0002800226211548,57600914728,3847.1044921875,15908090346
485.1110229492188,1999805026,62026.078125,38055562075,1.0000189542770386,66503250420,3748.76025390625,17386204158
488.14886474609375,1844483840,64261.9921875,40471196346,1.000116944313049,62387883982,3877.65087890625,15998757133
501.0203247070313,1890415594,65992.8359375,40788955582,0.9999399781227112,70187915900,4155.9921875,20338319988
471.2569274902344,3081793454,62210.171875,45908121370,1.000022053718567,84189482202,4054.32275390625,28220661820
478.6431579589844,1962748496,60692.265625,38434082775,0.999879002571106,73919161798,3970.181884765625,19432937968
485.9064331054688,1170864603,61393.6171875,26882546034,1.0008230209350586,55395032239,4171.66357421875,14781537792
476.6331176757813,1246191889,60930.8359375,27316183882,1.0002230405807495,66669467996,4087.903076171875,14978083638
484.6450805664063,1337787876,63039.82421875,31064911614,0.9993749856948853,66194185821,4217.876953125,15995727040
478.0250549316406,1486193826,60363.79296875,34878965587,1.0002280473709106,77630649473,4131.10205078125,17157714562
449.0079956054688,2340091135,58482.38671875,43657076893,1.0007909536361694,124069805053,3930.25732421875,26219530404
492.0155334472656,2626956133,60622.13671875,45257083247,1.0004839897155762,121660107352,4287.31884765625,25958154575
529.6221313476562,2667451365,62227.96484375,36856881767,1.0000489950180054,87302831458,4414.74658203125,22967641914
527.9212036132812,2194893915,61888.83203125,32157938616,1.000517964363098,86474453142,4325.650390625,14615490626
524.3644409179688,2076289915,61318.95703125,32241199927,1.0003759860992432,91561112863,4288.07421875,17498160238
551.2559204101562,2535579529,61004.40625,36150572843,1.0002909898757937,87025283378,4324.626953125,17985288261
554.4476318359375,2401108112,63226.40234375,37746665647,1.0008150339126587,149878312204,4584.798828125,20794448222
568.5787963867188,2567651316,62970.046875,36124731509,1.0006779432296753,89436836448,4607.19384765625,21220463155
559.7373046875,2260479871,61452.23046875,32615846901,1.0008569955825806,87280485610,4537.32421875,18415244464
608.6480712890625,3675930507,61125.67578125,30605102446,1.0015530586242676,76677676369,4486.2431640625,15086003586
636.1139526367188,2779927044,61527.48046875,29094934221,1.0014539957046509,65151095549,4521.5810546875,14429076700
650.4540405273438,3017167868,63326.98828125,24726754302,1.0015170574188232,55905241687,4620.5546875,13541376033
654.3150024414062,2828112534,67566.828125,41125608330,1.0004429817199707,82548510715,4812.08740234375,19290896267
635.1906127929688,2198989754,66971.828125,42357991721,1.000201940536499,93002275939,4735.06884765625,20834172627
615.278076171875,3653998344,64995.23046875,48730828378,1.0000970363616943,113809197171,4636.17431640625,22748160545
629.892333984375,2341652507,64949.9609375,35880633236,1.000643968582153,83970826408,4730.38427734375,17933201129
626.6425170898438,2209163398,64155.94140625,36084893887,1.0001139640808103,82883678293,4667.115234375,18316060208
650.1041259765625,2106170805,64469.52734375,30474228777,1.0008480548858645,65797472687,4651.46044921875,14457436261
650.9180908203125,2101401990,65466.83984375,25122092191,1.0003670454025269,54429579952,4626.35888671875,12172962219
633.0486450195312,2146877925,63557.87109375,30558763548,1.0015020370483398,64113625426,4557.50390625,16275851299
589.8228759765625,3772957260,60161.24609375,46844335592,1.0006749629974363,98954557342,4216.365234375,27417502801
578.0927734375,2704847734,60368.01171875,39178392930,1.0000629425048828,84478860409,4287.59375,22183461850
532.2376098632812,2917116815,56942.13671875,41388338699,0.999970018863678,95287465626,4000.65087890625,21383250893
581.5308227539062,2481119529,58119.578125,38702407772,1.0008200407028198,82193745588,4298.306640625,20626269711
603.8400268554688,2336197759,59697.1953125,30624264863,1.0003620386123655,72417177800,4409.93115234375,15448261277
585.2942504882812,2055539646,58730.4765625,26123447605,1.0008729696273804,69057268195,4269.73291015625,14094831413
559.1270141601562,2251971535,56289.2890625,35036121783,1.0004509687423706,79375135623,4088.457763671875,19752218877
591.4395751953125,2927434189,57569.07421875,37485803899,1.0001250505447388,84196469142,4340.763671875,22133497059
581.3953247070312,2917418688,56280.42578125,36635566789,1.0006970167160034,84317323264,4239.9814453125,21838037128
603.730224609375,2537227998,57274.6796875,34284016248,0.9996010065078736,91394294449,4274.7431640625,18705358318
585.1473388671875,4254504824,53569.765625,41810748221,1.0003670454025269,106740129710,4030.908935546875,26281795488
600.3367919921875,2485529516,54815.078125,30560857714,1.0010989904403689,73666340601,4096.912109375,16515693874
611.3668212890625,2731676788,57248.45703125,28116886357,1.0001250505447388,73452340871,4294.45361328125,15953126340
624.31005859375,2425803182,57806.56640625,32370840356,1.000525951385498,73041134842,4445.10498046875,19086475837
622.6698608398438,2781531694,57005.42578125,36708594618,1.0002859830856323,87396693339,4631.47900390625,28626354111
627.9715576171875,2806563703,57229.828125,36858195307,1.0002549886703491,80908197091,4586.990234375,27634826695
619.4701538085938,2378758113,56477.81640625,32379968686,1.000174045562744,77139535799,4511.30224609375,21502671027
594.635986328125,2483348354,53598.24609375,39789134215,1.0006170272827148,92639344690,4220.7060546875,25879591528
569.0772705078125,4458419873,49200.703125,61385677469,1.0000070333480835,138598008408,4119.58740234375,38478999182
557.7830810546875,2394235567,49368.84765625,37198201161,1.000630021095276,82054153191,4198.32275390625,25533062707
589.2561645507812,3567503629,50582.625,37707308001,1.0013619661331177,93691250219,4358.7373046875,28229518513
